SPIRAL TUBES PVT. LTD.,PLot #P-4/3; Road #2; IDA Nacharam,Hyderabad,500 076,(040)27171498; 27173576,(040)27170920,spiraltubes@yahoo.com,http://www.spiraltubes.net,Rs. 150 Lakhs,Duct Insulation
SPIRON INDIA LIMITED,38 Lower Fl.; Grace Plaza; SV Road; Jogeshwari(W),Mumbai,400 102,(022)6712662; 6712667,(022)6284080,NA,NA,Rs. 500 Lakhs,Grilles; Dampers
SPIRON INDIA LIMITED,38 Lower Fl.; Grace Plaza; SV Road; Jogeshwari(W),Mumbai,400 102,(022)6712662; 6712667,(022)6284080,NA,NA,Rs. 500 Lakhs,Ducting
SPIRON INDIA LIMITED,38 Lower Fl.; Grace Plaza; SV Road; Jogeshwari(W),Mumbai,400 102,(022)6712662; 6712667,(022)6284080,NA,NA,Rs. 500 Lakhs,Spiral Ducts
SPIROTECH HEAT EXCHANGERS PVT. LTD.,B-13 2nd Fl.; Kailash Colony; New Delhi,Delhi,110 048,(011)6234684; 6234685,(011)6228039,spirotech@nda.vsnl.net.in,NA,Rs. 2325 Lakhs,Chilled Water Coils
SPIROTECH HEAT EXCHANGERS PVT. LTD.,B-13 2nd Fl.; Kailash Colony; New Delhi,Delhi,110 048,(011)6234684; 6234685,(011)6228039,spirotech@nda.vsnl.net.in,NA,Rs. 2325 Lakhs,Condensor Coils
SPIROTECH HEAT EXCHANGERS PVT. LTD.,B-13 2nd Fl.; Kailash Colony; New Delhi,Delhi,110 048,(011)6234684; 6234685,(011)6228039,spirotech@nda.vsnl.net.in,NA,Rs. 2325 Lakhs,DX Coils
SRI BALAJI AGENCIES,169 Ramvilas Road; KR Mohalla,Mysore,570 024,(0821)28474,NA,NA,NA,Rs. 20 Lakhs,Centrifugal Pumps
SRI BALAJI AGENCIES,169 Ramvilas Road; KR Mohalla,Mysore,570 024,(0821)28474,NA,NA,NA,Rs. 20 Lakhs,Monoblock Pumps
SRI BALAJI AGENCIES,169 Ramvilas Road; KR Mohalla,Mysore,570 024,(0821)28474,NA,NA,NA,Rs. 20 Lakhs,Steam Condensate Pumps
SRI FABS,003A Mudfort Apt.; Mudfort; Secunderabad,Hyderabad,500 009,(040845514; 7755554,(040845514,NA,NA,NA,Grilles; Dampers
SRI FABS,003A Mudfort Apt.; Mudfort; Secunderabad,Hyderabad,500 009,(040845514; 7755554,(040845514,NA,NA,NA,Dampers
SRI FABS,003A Mudfort Apt.; Mudfort; Secunderabad,Hyderabad,500 009,(040845514; 7755554,(040845514,NA,NA,NA,Fan-coils Units
SRI INDUSTRIES,2/78 Ali Complex; Old Bowenpally; Secunderabad,Hyderabad,500 009,(040)7756545; 7755554,(040)7845514,sriindustries@yahoo.com,NA,NA,Ceiling Diffusers; Linear Diffusers
SRI INDUSTRIES,2/78 Ali Complex; Old Bowenpally; Secunderabad,Hyderabad,500 009,(040)7756545; 7755554,(040)7845514,sriindustries@yahoo.com,NA,NA,Air Handling Units
SRI INDUSTRIES,2/78 Ali Complex; Old Bowenpally; Secunderabad,Hyderabad,500 009,(040)7756545; 7755554,(040)7845514,sriindustries@yahoo.com,NA,NA,Fan-coils Units
SRI JAGNNATHA INDUSTRIES,82A(Old); 136(New) Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 36 Lakhs,Spray Nozzles
SRI JAGNNATHA INDUSTRIES,82A(Old); 136(New) Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 36 Lakhs,Air Cooling Plants
SRI JAGNNATHA INDUSTRIES,82A(Old); 136(New) Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 36 Lakhs,Airwashers
SRI JAGNNATHA INDUSTRIES,82A(Old); 136(New) Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 36 Lakhs,Textile Humidification
SRI JAGNNATHA INDUSTRIES,82A(Old); 136(New) Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 36 Lakhs,Axial Flow Fans
SRI JYOTHI ENGINEERING WORKS,28 Peddu Naicken Street,Chennai,600 079,(044)518133,NA,NA,NA,Rs. 40 Lakhs,Welding; Brazing Materials
SRI JYOTHI ENGINEERING WORKS,28 Peddu Naicken Street,Chennai,600 079,(044)518133,NA,NA,NA,Rs. 40 Lakhs,Electrical Work
SRI JYOTHI ENGINEERING WORKS,28 Peddu Naicken Street,Chennai,600 079,(044)518133,NA,NA,NA,Rs. 40 Lakhs,Motor Control Centers
SRI KRISHNA ENGINEERING,36 Vageswari Amman St.; Vijayalaxmipuram; Ambattur,Chennai,600 053,(044)6350248,NA,NA,NA,Rs. 3 Lakhs,Instrumentation
SRI KRISHNA ENGINEERING,36 Vageswari Amman St.; Vijayalaxmipuram; Ambattur,Chennai,600 053,(044)6350248,NA,NA,NA,Rs. 3 Lakhs,Flow Switches
SRI KRISHNA ENGINEERING,36 Vageswari Amman St.; Vijayalaxmipuram; Ambattur,Chennai,600 053,(044)6350248,NA,NA,NA,Rs. 3 Lakhs,Liquid Level Controls
SRI RAMPRAKASH ELECTRICALS,39/7 Remco Layout; Opp BTS Garage; Vijaynagar,Bangalore,560 040,(080)3302552; 3381779,(080)3381779,NA,NA,Rs. 50 Lakhs,Electrical Work
SRI RAMPRAKASH ELECTRICALS,39/7 Remco Layout; Opp BTS Garage; Vijaynagar,Bangalore,560 040,(080)3302552; 3381779,(080)3381779,NA,NA,Rs. 50 Lakhs,Motor Control Centers
SRI SAIRAM INDUSTRIES,1658; 16th A Main Road; II Phase; JP Nagar,Bangalore,560 078,(080)6631976; 6652754,NA,NA,NA,Rs. 20 Lakhs,Ceiling Diffusers; Linear Diffusers
SRI SAIRAM INDUSTRIES,1658; 16th A Main Road; II Phase; JP Nagar,Bangalore,560 078,(080)6631976; 6652754,NA,NA,NA,Rs. 20 Lakhs,Grilles; Dampers
SRI SAIRAM INDUSTRIES,1658; 16th A Main Road; II Phase; JP Nagar,Bangalore,560 078,(080)6631976; 6652754,NA,NA,NA,Rs. 20 Lakhs,Air Handling Units
SRIDHAN INTERNATIONAL,PB #410; #6 BP Wadia Road; Basavangudi,Bangalore,560 004,(080)6603866; 6610397,(080)6611164,NA,NA,Rs. 154 Lakhs,Liquid Level Controls
SRIMUKHA TUBES PVT. LTD.,D-III Phase I; Subhash Nagar; IDA; Jeedimetla,Hyderabad,500 855,(040)55692315; 27848801,NA,NA,NA,NA,Spiral Ducts
SRINIVASA ENTERPRISES,PB 2034; 2nd Fl.; 126/A; Tirumula Complex; SD Road; Secunderabad,Hyderabad,500 003,(040)27849910; 27897652,(040)27847546,srinivasengg@sify.com,http://www.enggservice.com,Rs. 300 Lakhs,Ductable Splits Units
SRINIVASA ENTERPRISES,PB 2034; 2nd Fl.; 126/A; Tirumula Complex; SD Road; Secunderabad,Hyderabad,500 003,(040)27849910; 27897652,(040)27847546,srinivasengg@sify.com,http://www.enggservice.com,Rs. 300 Lakhs,Room Air Conditioners
SRINIVASA ENTERPRISES,PB 2034; 2nd Fl.; 126/A; Tirumula Complex; SD Road; Secunderabad,Hyderabad,500 003,(040)27849910; 27897652,(040)27847546,srinivasengg@sify.com,http://www.enggservice.com,Rs. 300 Lakhs,Split Air Conditioning Units
SRIRAM ENTERPRISES,36 JC Road,Bangalore,560 002,(080)2224825; 2235218,(080)2213703,NA,NA,NA,Duct Insulation
SRIRAM ENTERPRISES,36 JC Road,Bangalore,560 002,(080)2224825; 2235218,(080)2213703,NA,NA,NA,Pipe Sections
SRIRAM ENTERPRISES,36 JC Road,Bangalore,560 002,(080)2224825; 2235218,(080)2213703,NA,NA,NA,FRP Sheets
STALLION ENTERPRISES,Mona Bldg II; Opp Central Bank of India; JP Road; ANdheri(W),Mumbai,400 058,(022)6705607; 6705613,(022)6701006,stallion@bom3.vsnl.net.in,NA,Rs. 400 Lakhs,HVAC&R Software
STALLION ENTERPRISES,Mona Bldg II; Opp Central Bank of India; JP Road; ANdheri(W),Mumbai,400 058,(022)6705607; 6705613,(022)6701006,stallion@bom3.vsnl.net.in,NA,Rs. 400 Lakhs,Refrigeration Oil
STALLION ENTERPRISES,Mona Bldg II; Opp Central Bank of India; JP Road; ANdheri(W),Mumbai,400 058,(022)6705607; 6705613,(022)6701006,stallion@bom3.vsnl.net.in,NA,Rs. 400 Lakhs,Fire Protection Equipment & Accessories
STANDARD AGENCIES (INDIA),723/724 Nana Peth; Opp. Nana Peth Police Station,Pune,411 002,(020)621803,NA,NA,NA,NA,AC&R Spares
STANDARD ENGINEERING SERVICES,101 Darshan Enclave; Casablanca Complex; Airport Road,Bangalore,560 017,chelvakumar@yahoo.com,NA,NA,NA,Rs. 45 Lakhs,Piping - Refrigerant
STANDARD ENGINEERING SERVICES,101 Darshan Enclave; Casablanca Complex; Airport Road,Bangalore,560 017,chelvakumar@yahoo.com,NA,NA,NA,Rs. 45 Lakhs,Piping - Water
STANDARD ENGINEERING SERVICES,101 Darshan Enclave; Casablanca Complex; Airport Road,Bangalore,560 017,chelvakumar@yahoo.com,NA,NA,NA,Rs. 45 Lakhs,Central Plant Service
STANDARD REFRIGERATION & ELECTRICAL ENGINEERS,3732 NS Marg; Daryaganj; New Delhi,Delhi,110 002,(011)3276126; 3261232,(011)3276126,NA,NA,Rs. 350 Lakhs,Reciprocating Compressors
STANDARD REFRIGERATION & ELECTRICAL ENGINEERS,3732 NS Marg; Daryaganj; New Delhi,Delhi,110 002,(011)3276126; 3261232,(011)3276126,NA,NA,Rs. 350 Lakhs,CFCs; HCFCs; & HFCs
STANDARD REFRIGERATION & ELECTRICAL ENGINEERS,3732 NS Marg; Daryaganj; New Delhi,Delhi,110 002,(011)3276126; 3261232,(011)3276126,NA,NA,Rs. 350 Lakhs,AC&R Spares
STANDCO,111 Ashra Business Centre; Ganesh Towers; Infantry Road,Bangalore,560 01,(080)5592816; 5592429,(080)5592429,NA,NA,Rs. 15 Lakhs,Insulation
STAR AIR CONTROLS,1-27/5 Kukatapally,Hyderabad,500 072,(040)3067561,NA,NA,NA,Rs. 8 Lakhs,Air-cooled Packaged Type
STAR AIR CONTROLS,1-27/5 Kukatapally,Hyderabad,500 072,(040)3067561,NA,NA,NA,Rs. 8 Lakhs,Room Air Conditioners
STAR AIR CONTROLS,1-27/5 Kukatapally,Hyderabad,500 072,(040)3067561,NA,NA,NA,Rs. 8 Lakhs,Split Air Conditioning Units
STAR COOL,Plot #8; Nr. Bank of Baroda; Bombay-Pune Road; Shivajinagar,Pune,411 005,(020)5817108,(020)358821,NA,NA,NA,Packaged Units
STAR COOL,Plot #8; Nr. Bank of Baroda; Bombay-Pune Road; Shivajinagar,Pune,411 005,(020)5817108,(020)358821,NA,NA,NA,Split Units
STAR COOL,Plot #8; Nr. Bank of Baroda; Bombay-Pune Road; Shivajinagar,Pune,411 005,(020)5817108,(020)358821,NA,NA,NA,Central Plant Service
STAR COOLERS & CONDENSERS PVT. LTD.,J-114 MIDC,Jalgaon,425 030,(0257)212802,(0257)212803,starcool@bom6.vsnl.net.in,NA,Rs. 120 Lakhs,Air Coolers
STAR COOLERS & CONDENSERS PVT. LTD.,J-114 MIDC,Jalgaon,425 030,(0257)212802,(0257)212803,starcool@bom6.vsnl.net.in,NA,Rs. 120 Lakhs,Chilled Water Coils
STAR COOLERS & CONDENSERS PVT. LTD.,J-114 MIDC,Jalgaon,425 030,(0257)212802,(0257)212803,starcool@bom6.vsnl.net.in,NA,Rs. 120 Lakhs,Air-cooled Condensers
STAY-ON PAPERS PVT. LTD.,G-11 Minerva Complex; Secunderabad,Hyderabad,500 003,(040)7848333; 7848345,(040)3078463,stayon123@rediffmail.com,NA,Rs. 350 Lakhs,Duct Insulation
STAY-ON PAPERS PVT. LTD.,G-11 Minerva Complex; Secunderabad,Hyderabad,500 003,(040)7848333; 7848345,(040)3078463,stayon123@rediffmail.com,NA,Rs. 350 Lakhs,Insulation Accessories
STEEL PRINCE,10/27 Mannady Street,Chennai,600 001,(044)511115; 514588,NA,NA,NA,Rs. 120 Lakhs,GI Sheets
STEEL-MAN TUBES (I) LTD.,Shanti Deep; 390 Guruwar Peth; Phulwala Chowk,Pune,411 042,(020)4473706,(020)4455048,NA,NA,NA,Steam Pipes & Fittings
STERLING INDIA,A-126 Shivalik; New Delhi,Delhi,110 017,(011)6453623; 6483623,(011)6447712,NA,NA,Rs. 150 Lakhs,Consultants
STYPACK PVT. LTD.,Flat #2; Sneha Apt.; Snehapuri; Nalharam,Hyderabad,501 507,(040)670593; 673003,(040)674309,NA,NA,NA,Duct Insulation
STYPACK PVT. LTD.,Flat #2; Sneha Apt.; Snehapuri; Nalharam,Hyderabad,501 507,(040)670593; 673003,(040)674309,NA,NA,NA,Pipe Sections
SUBURBAN INDUSTRIAL WORKS,57/2A; Diamond Harbour Road,Kolkata,700 023,(033)493695; 495343,(033)4798164,NA,NA,Rs. 275 Lakhs,Dampers
SUBURBAN INDUSTRIAL WORKS,57/2A; Diamond Harbour Road,Kolkata,700 023,(033)493695; 495343,(033)4798164,NA,NA,Rs. 275 Lakhs,Axial Flow Fans
SUBURBAN INDUSTRIAL WORKS,57/2A; Diamond Harbour Road,Kolkata,700 023,(033)493695; 495343,(033)4798164,NA,NA,Rs. 275 Lakhs,Industrial Centrifugal Fans
SUHAS D DESPANDE,Flat #7; Girikunj A; Road #9; Dhanukar Colony; Kothrud,Pune,411 029,(020)366253,NA,NA,NA,NA,Consultants
SUKASO ENGINEERING ENTERPRISES PVT. LTD.,1275 Road #63A; Jubilee Hills,Hyderabad,500 033,(040)3547869; 3548514,(040)3547859,sukaso.kumar@gnhyd.global.net.in,NA,Rs. 2600 Lakhs,Insulation
SUKASO ENGINEERING ENTERPRISES PVT. LTD.,1275 Road #63A; Jubilee Hills,Hyderabad,500 033,(040)3547869; 3548514,(040)3547859,sukaso.kumar@gnhyd.global.net.in,NA,Rs. 2600 Lakhs,Insulation Materials
SUKASO ENGINEERING ENTERPRISES PVT. LTD.,1275 Road #63A; Jubilee Hills,Hyderabad,500 033,(040)3547869; 3548514,(040)3547859,sukaso.kumar@gnhyd.global.net.in,NA,Rs. 2600 Lakhs,Pipe Sections
SUMED CONSULTANTS,802 8th Fl.; Manas Complex; Satellite Road,Ahmedabad,380 015,(079)6747601; 6747602,(079)6747601,sarasons@vsnl.com,NA,Rs. 10 Lakhs,Consultants
SUMMER REFRIGERATION INDUSTRY,177 Deccan College Road,Pune,411 006,(020)6681648,NA,NA,NA,NA,Room Air Conditioners
SUMMER REFRIGERATION INDUSTRY,177 Deccan College Road,Pune,411 006,(020)6681648,NA,NA,NA,NA,Bottle Coolers
SUMMER REFRIGERATION INDUSTRY,177 Deccan College Road,Pune,411 006,(020)6681648,NA,NA,NA,NA,Cold Stores - Built - up
SUN INDUSTRIES,2104/B Phase II; Chhatral; Dist. Mahesana,Kalol,Na,(079)7546734; 7546791,(079)7546006,NA,NA,Rs. 80 Lakhs,Air Coolers
SUN INDUSTRIES,2104/B Phase II; Chhatral; Dist. Mahesana,Kalol,Na,(079)7546734; 7546791,(079)7546006,NA,NA,Rs. 80 Lakhs,Air Handling Units
SUN INDUSTRIES,2104/B Phase II; Chhatral; Dist. Mahesana,Kalol,Na,(079)7546734; 7546791,(079)7546006,NA,NA,Rs. 80 Lakhs,Fan-coils Units
SUNDWAN ENERGY SYS PVT. LTD.,Sundwan House; 1/3 Sir Gangaram Hospital Road; New Delhi,Delhi,110 060,(011)5745016; 5755016,(011)5740016,NA,NA,Rs. 200 Lakhs,Central Plants
SUNDWAN ENERGY SYS PVT. LTD.,Sundwan House; 1/3 Sir Gangaram Hospital Road; New Delhi,Delhi,110 060,(011)5745016; 5755016,(011)5740016,NA,NA,Rs. 200 Lakhs,Central Plant Service
SUNDWAN ENERGY SYS PVT. LTD.,Sundwan House; 1/3 Sir Gangaram Hospital Road; New Delhi,Delhi,110 060,(011)5745016; 5755016,(011)5740016,NA,NA,Rs. 200 Lakhs,Thermal Storage Systems
SUNNY ENTERPRISES,B-3 Elora Soc.; Pimpri,Pune,411 017,(020)761791; 751791,(020)761191,NA,NA,NA,Packaged Units
SUNNY ENTERPRISES,B-3 Elora Soc.; Pimpri,Pune,411 017,(020)761791; 751791,(020)761191,NA,NA,NA,Central Plant Service
SUPER REFRIGERATION INDIA PVT. LTD.,3711 Netaji Subhash Marg; Darya Ganj,Delhi,110 002,(011)3281388,(011)3289466,NA,NA,NA,Ammonia Systems
SUPER REFRIGERATION INDIA PVT. LTD.,3711 Netaji Subhash Marg; Darya Ganj,Delhi,110 002,(011)3281388,(011)3289466,NA,NA,NA,Check Valves
SUPER REFRIGERATION INDIA PVT. LTD.,3711 Netaji Subhash Marg; Darya Ganj,Delhi,110 002,(011)3281388,(011)3289466,NA,NA,NA,Globe Valves
SUPER TUBE WORKS,130-C; Sukhlaji Street; Tankiwala Compound,Mumbai,400 008,(022)23072435,(022)23073206,super11@vsnl.com,NA,NA,Copper Pipe
SUPER TUBE WORKS,130-C; Sukhlaji Street; Tankiwala Compound,Mumbai,400 008,(022)23072435,(022)23073206,super11@vsnl.com,NA,NA,Copper Tube Fittings
SUPERFREEZE INDIA LTD.,WZ 92A; Raja Garden; Ring Road; New Delhi,Delhi,110 015,(011)25107667; 25107676,(011)25101061,corporate@superfreezeindia.com,http://www.superfreezeindia.com,NA,Reciprocating Compressors
SUPERFREEZE INDIA LTD.,WZ 92A; Raja Garden; Ring Road; New Delhi,Delhi,110 015,(011)25107667; 25107676,(011)25101061,corporate@superfreezeindia.com,http://www.superfreezeindia.com,NA,Walk-in Freezers
SUPERIOR ELECTRIC MACHINES PVT. LTD.,B-214 II Stage; V Main; Peenya Indl. Est.,Bangalore,560 058,(080)8361383,(080)8360725,superior@giasbg01.vsnl.net.in,NA,Rs. 45 Lakhs,Electric Motors
SUPERIOR ELECTRIC MACHINES PVT. LTD.,B-214 II Stage; V Main; Peenya Indl. Est.,Bangalore,560 058,(080)8361383,(080)8360725,superior@giasbg01.vsnl.net.in,NA,Rs. 45 Lakhs,Exhaust Hoods with Fans
SUPERIOR ELECTRIC MACHINES PVT. LTD.,B-214 II Stage; V Main; Peenya Indl. Est.,Bangalore,560 058,(080)8361383,(080)8360725,superior@giasbg01.vsnl.net.in,NA,Rs. 45 Lakhs,Axial Flow Fans
SUPREME CLASSIC SERVICES,Plot 40 Sheshachala Co-op. Hsg. Colony; West Marredpally; Secunderabad,Hyderabad,500 026,(040)7801321,(040)7806754,NA,NA,Rs. 50 Lakhs,Clean Room
SUPREME CLASSIC SERVICES,Plot 40 Sheshachala Co-op. Hsg. Colony; West Marredpally; Secunderabad,Hyderabad,500 026,(040)7801321,(040)7806754,NA,NA,Rs. 50 Lakhs,Humidification & Air Cooling
SUPREME CLASSIC SERVICES,Plot 40 Sheshachala Co-op. Hsg. Colony; West Marredpally; Secunderabad,Hyderabad,500 026,(040)7801321,(040)7806754,NA,NA,Rs. 50 Lakhs,Central Plant Service
SUPREME ENGINEERING,Plot 41 Sheshachala Co-op. Hsg. Colony; West Marredpally; Secunderabad,Hyderabad,(040)7806754,(040)7806754,NA,NA,NA,Rs. 150 Lakhs,Central Plants
SUPREME ENGINEERING,Plot 41 Sheshachala Co-op. Hsg. Colony; West Marredpally; Secunderabad,Hyderabad,(040)7806754,(040)7806754,NA,NA,NA,Rs. 150 Lakhs,Cold Store & Refrigeration
SUPREME ENGINEERING,Plot 41 Sheshachala Co-op. Hsg. Colony; West Marredpally; Secunderabad,Hyderabad,(040)7806754,(040)7806754,NA,NA,NA,Rs. 150 Lakhs,Industrial Ventilation; Exhaust Systems
SUPREME ENGINEERS,7/8 Gopinath Nagar; 36-A4; Kothrud,Pune,411 029,(020)361865,pr/bapat@pn2.vsnl.net.in,NA,NA,NA,Consultants
SUPREME ENGINEERS,7/8 Gopinath Nagar; 36-A4; Kothrud,Pune,411 029,(020)361865,pr/bapat@pn2.vsnl.net.in,NA,NA,NA,Air Conditioner Service
SUPREME ENGINEERS,7/8 Gopinath Nagar; 36-A4; Kothrud,Pune,411 029,(020)361865,pr/bapat@pn2.vsnl.net.in,NA,NA,NA,Refrigerator Service
SUPREME REFRIGERATION,Opp Padav High School; Kadri Hill; N H Road,Mangalore,575 004,(0824)212007; 215757,NA,NA,NA,Rs. 8 Lakhs,Water-cooled Packaged Type
SUPREME REFRIGERATION,Opp Padav High School; Kadri Hill; N H Road,Mangalore,575 004,(0824)212007; 215757,NA,NA,NA,Rs. 8 Lakhs,Water Chilling Machines - Water Cooled
SUPREME REFRIGERATION,Opp Padav High School; Kadri Hill; N H Road,Mangalore,575 004,(0824)212007; 215757,NA,NA,NA,Rs. 8 Lakhs,Marine Refrigeration
SUPRIYA ENTERPRISES,143 Infantry Road; Kamala Mansion,Bangalore,560 001,(080)2868424; 2862762,(080)5300793,NA,NA,NA,Airwashers
SUPRIYA ENTERPRISES,143 Infantry Road; Kamala Mansion,Bangalore,560 001,(080)2868424; 2862762,(080)5300793,NA,NA,NA,Textile Humidification
SUPRIYA ENTERPRISES,143 Infantry Road; Kamala Mansion,Bangalore,560 001,(080)2868424; 2862762,(080)5300793,NA,NA,NA,Room Humidifiers
SURAJ SYSTEMS PVT. LTD.,32/1 Arundale Beach Road; Kalakshetra Colony,Chennai,600 090,(044)4911905,(044)4939880,NA,NA,Rs. 70 Lakhs,Bearings; Pillow Block
SUREKHA ENGINEERS,94 Narvir Tanajiwadi; Shivaji Nagar,Pune,411 005,(020)5836878,NA,NA,NA,NA,Bottle Coolers
SUREKHA ENGINEERS,94 Narvir Tanajiwadi; Shivaji Nagar,Pune,411 005,(020)5836878,NA,NA,NA,NA,Air Conditioner Service
SUREKHA ENGINEERS,94 Narvir Tanajiwadi; Shivaji Nagar,Pune,411 005,(020)5836878,NA,NA,NA,NA,Refrigerator Service
SURENDRA & CO.,11 Pollock Street,Kolkata,700 001,(033)2350026; 2351769,(033)2355824,NA,NA,Rs. 150 Lakhs,Capacitors
SURENDRA & CO.,11 Pollock Street,Kolkata,700 001,(033)2350026; 2351769,(033)2355824,NA,NA,Rs. 150 Lakhs,Contractors & Fuses
SURENDRA & CO.,11 Pollock Street,Kolkata,700 001,(033)2350026; 2351769,(033)2355824,NA,NA,Rs. 150 Lakhs,Electric Motors
SURUCHIKAR CONSULTANTS,15A New Madhvi Soc.; Bhudharpura Road; Ambawadi,Ahmedabad,380 015,(079)462260,NA,NA,NA,Rs. 2 Lakhs,Consultants
SUVIDHA COOLING TOWERS PVT. LTD.,1/2625 Ram Nagar; Loni Road; Shahdara,Delhi,110 032,(011)2282445; 2285754,(011)2117143,NA,NA,Rs. 125 Lakhs,Fans for Cooling Towers
SUVIDHA COOLING TOWERS PVT. LTD.,1/2625 Ram Nagar; Loni Road; Shahdara,Delhi,110 032,(011)2282445; 2285754,(011)2117143,NA,NA,Rs. 125 Lakhs,Fills for Cooling Towers
SUVIDHA COOLING TOWERS PVT. LTD.,1/2625 Ram Nagar; Loni Road; Shahdara,Delhi,110 032,(011)2282445; 2285754,(011)2117143,NA,NA,Rs. 125 Lakhs,FRP Packaged Cooling Towers
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Central Plants
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Clean Room
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Hospital Airconditioning
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Industrial Ventilation; Exhaust Systems
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Insulation
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Packaged Units
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Pharmaceutical Manufacturing Units
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,FRP Packaged Cooling Towers
SUVIDHA ENGINEERS INDIA LIMITED,C-37 Sector-57; Noida,Delhi,201 301,(0120)2581123; 2581184,(0120)2581124,suvidha1@vsnl.com,NA,NA,Mechanical Draft Cooling Towers
SUYASH ENGINEERS,34/11 Nr. Bank of Maharashtra; Bombay-Pune Road; Dapodi,Pune,411 012,(020)5815456; 5818697,(020)5818697,NA,NA,NA,MS Sheets
SWABS TAPES INDIA (P) LTD.,14 Vora Industrial Estate No. 1; Navghar; Vasai Road(E); Thane,Mumbai,401 210,(0250)2390112; 2390409,(0250)2390409,swabsbom5.vsnl.net.in,NA,Rs. 300 Lakhs,Insulation Accessories
SWABS TAPES INDIA (P) LTD.,14 Vora Industrial Estate No. 1; Navghar; Vasai Road(E); Thane,Mumbai,401 210,(0250)2390112; 2390409,(0250)2390409,swabsbom5.vsnl.net.in,NA,Rs. 300 Lakhs,Insulation Materials
SWABS TAPES INDIA (P) LTD.,14 Vora Industrial Estate No. 1; Navghar; Vasai Road(E); Thane,Mumbai,401 210,(0250)2390112; 2390409,(0250)2390409,swabsbom5.vsnl.net.in,NA,Rs. 300 Lakhs,Vapour Barriers
SWAMI ELECTRICALS PVT. LTD.,604/605 GIDC Est.; Bhuj-Kachchh,Bhuj,370 001,(02832)22949; 20949,(02832)50318,NA,NA,NA,Room Air Conditioners
SWATHI ENGINEERING WORKS,Plot #35; Prasanthi Nagar; Kukatpally,Hyderabad,500 072,(040)3051315,(040)3070016,NA,NA,Rs. 18 Lakhs,Air Handling Units
SWATHI ENGINEERING WORKS,Plot #35; Prasanthi Nagar; Kukatpally,Hyderabad,500 072,(040)3051315,(040)3070016,NA,NA,Rs. 18 Lakhs,Double Skin Airhandling Units
SWATHI ENGINEERING WORKS,Plot #35; Prasanthi Nagar; Kukatpally,Hyderabad,500 072,(040)3051315,(040)3070016,NA,NA,Rs. 18 Lakhs,Precision Airhandling Units
SWATHI POLLUTION REPELLERS,15; 2nd Stage; MSH Layout; Anandanagar,Bangalore,560 024,(080)3335819,(080)3335819,NA,NA,Rs. 15 Lakhs,Kitchen Exhaust Hoods
SWATHI POLLUTION REPELLERS,15; 2nd Stage; MSH Layout; Anandanagar,Bangalore,560 024,(080)3335819,(080)3335819,NA,NA,Rs. 15 Lakhs,Scrubbers
SWATHI POLLUTION REPELLERS,15; 2nd Stage; MSH Layout; Anandanagar,Bangalore,560 024,(080)3335819,(080)3335819,NA,NA,Rs. 15 Lakhs,Industrial Centrifugal Fans
SWATHI REFRIGERATIONS,#71; 24th A Cross; Karesandra; Banashankari 2nd Stage,Bangalore,560 070,(080)26710829; 26719747,(080)26711748,swathiref@vsnl.net,http://www.swathiref.com,Rs. 120 Lakhs,Ductable Splits Units
SWATHI REFRIGERATIONS,#71; 24th A Cross; Karesandra; Banashankari 2nd Stage,Bangalore,560 070,(080)26710829; 26719747,(080)26711748,swathiref@vsnl.net,http://www.swathiref.com,Rs. 120 Lakhs,Room Air Conditioners
